Confirmed,Source,KOR
,"伊贝丽丝用音波保护友军，为全体己方目标赋予<color=#207cef>防护罩</color>状态，<color=#e49c00>根据自身攻击力决定防护罩效果量</color>，持续<color=#e49c00>2</color>回合。","Iberis는 음파를 사용하여 아군을 보호하고 모든 대상에게 <color=#207cef> 방패 </ color> 상태를 부여하고 <color=#e49c00>은 자신의 공격력에 따라 차폐 효과의 양을 결정 </ color>합니다. <색상=#e49c00> 2 </ 색상> 라운드를 지속."
,"伊贝丽丝用音波攻击敌人，对全体敌方目标造成伤害，有<color=#c70016>60%</color>概率造成<color=#c70016>眩晕</color>状态，持续<color=#c70016>1</color>回合。并有<color=#c70016>60%</color>赋予<color=#c70016>束缚</color>状态，持续<color=#c70016>1</color>回合。","Iberis는 음파를 사용하여 적을 공격하여 모든 적 대상에 피해를 입 힙니다. <color=#c70016> 기절 </ color> 상태를 유발할 확률은 <color=#c70016> 60 %</ color>입니다. <컬러=#c70016> 1 </ 컬러> 라운드. 그리고 <color=#c70016> 60 %</ color>가 <color=#c70016> binding </ color> 상태를 부여하는데, 이는 <color=#c70016> 1 </ color> 라운드 동안 지속됩니다."
,"伊贝丽丝用音波攻击敌人，对全体敌方目标造成伤害，有<color=#c70016>65%</color>概率造成<color=#c70016>眩晕</color>状态，持续<color=#c70016>1</color>回合。并有<color=#c70016>65%</color>赋予<color=#c70016>束缚</color>状态，持续<color=#c70016>1</color>回合。","Iberis는 음파를 사용하여 적을 공격하여 모든 적 대상에 피해를줍니다. <color=#c70016> 65 %</ color> 확률로 <color=#c70016> 기절 </ color> 상태를 유발하고 계속합니다. 행 <컬러=#c70016> 1 </ 컬러> 라운드. 그리고 <color=#c70016> 65 %</ color>가 <color=#c70016> binding </ color> 상태를 부여하는데, 이는 <color=#c70016> 1 </ color> 라운드 동안 지속됩니다."
,"伊贝丽丝用音波攻击敌人，对全体敌方目标造成伤害，有<color=#c70016>75%</color>概率造成<color=#c70016>眩晕</color>状态，持续<color=#c70016>1</color>回合。并有<color=#c70016>75%</color>赋予<color=#c70016>束缚</color>状态，持续<color=#c70016>1</color>回合。","Iberis는 음파를 사용하여 적을 공격하여 모든 적 대상에 피해를줍니다. <color=#c70016> 75 %</ color> 확률로 <color=#c70016> 기절 </ color> 상태를 유발하고 계속합니다. 행 <컬러=#c70016> 1 </ 컬러> 라운드. 그리고 <color=#c70016> 1 </ color> 라운드 동안 지속되는 <color=#c70016> binding </ color> 상태를 제공하는 <color=#c70016> 75 %</ color>가 있습니다."
,"伊贝丽丝的1技能会为随机1名友军增加1个随机增益状态；2技能会为全体友军增加防护罩并提高抗性；3技能有概率对全体敌人造成眩晕和束缚状态。","이베리스의 1 스킬은 임의의 아군 군대에 1 개의 랜덤 버프를 추가하고 2 개의 스킬은 모든 아군의 보호막과 저항을 증가 시키며 3 개의 스킬은 모든 적에게 기절 및 구속 상태를 유발할 수 있습니다."
,"伊迈尔","Immel"
,"伊迪丝","에디스"
,"伊齐基尔伯恩","에스겔 보른"
,"伍尔夫莫尔顿","울프 모튼"
,"伍德迪莉娅","Wooddilia"
,"伍莱沃兹沃思","Woolworthsworth"
,"伍莱雷蒙德","울 레이몬드"
,"伏尔泰在不经意间这样说过","볼테르가 실수로 말했어"
,"休伯特","Hubert"
,"休士斯诺","휴 스노우"
,"休多拉","Hudola"
,"休妮诗特","Hunest"
,"休姆布尔沃","흄 부르 보"
,"休姆索耶","흄 소여"
,"休息区域应该保持安静，这么简单的道理，为什么这些笨蛋们都不明白。","휴게소는 조용해야합니다. 그런 단순한 진실이 왜이 바보들이 이해하지 못하는지."
,"休息够了吧？来制定一下接下来的作战计划吧。","충분한 휴식을 취하 셨나요? 다음 전투 계획을 세웁시다."
,"休息室中","라운지에서"
,"休息室室中","라운지에서"
,"休息室装修","라운지 장식"
,"休息时间？呵，你该不会在用人类的标准来衡量我的体力吧？","휴식 시간? 오, 당신은 인간의 기준으로 내 체력을 측정하지 않습니까?"
,"休息的时间到啦？布鲁先去睡觉了，指挥官，晚安。","휴식 시간입니까? 브루는 먼저 잠자리에 든다, 지휘관, 잘자."
,"休息的时间吗，我还有点事需要处理，让我先回宿舍吧。","쉴 시간이 있나요? 아직 처리 할 일이 있으니 먼저 기숙사로 돌아가겠습니다."
,"休息的话好像还太早了，指挥官有需要我帮忙处理的事情吗？无论是整理资料还是战斗分析，我都能为您提供帮助。","휴식을 취하기에는 너무 이른 것 같습니다. 지휘관이 제 도움이 필요합니까? 정보를 수집하든, 분석과 싸우 든, 제가 도와 드릴 수 있습니다."
,"休息跟做梦其实是一样的，你们都喜欢做梦吗？哈哈，如果有一场美梦永不结束，你们还会喜欢吗？","휴식은 꿈꾸는 것과 같습니다. 모두 꿈꾸는 것을 좋아합니까? 하하, 끝나지 않는 꿈이 있다면 그래도 좋을까?"
,"休息？不必了，反正我的大脑也不会停下来。","쉬다? 필요 없어, 내 뇌는 어차피 멈추지 않을거야."
,"休想伤害大家！","모두를 다치게하고 싶지 않습니다!"
,"休想！","그것에 대해 생각하지 마십시오!"
,"休斯敦吉姆","휴스턴 짐"
,"休斯敦莎士比亚","휴스턴 셰익스피어"
,"休朱莉娅","휴 줄리아"
,"休谟佩吉","흄 페이지"
,"休谟佩格","흄 페이지"
,"休谟朱丽叶","흄 줄리엣"
,"休辛普森","휴 심슨"
,"众人在寻找修罗的途中，狂暴的傀儡化编织者却突然出现在众人眼前，并预示着高天原毁灭的危机进一步逼近。天之刃们一时陷入绝望之中，但在指挥官冷静的判断下，她们还是振作了起来，为跨越眼前的困难而努力。","모든 사람들이 슈라를 찾고있는 동안 폭력적인 꼭두각시 직공이 갑자기 모든 사람 앞에 나타나 가오 톈 위안의 파괴 위기가 다가오고 있음을 예고했습니다. 천상의 검은 한동안 절망에 빠졌지 만 사령관의 차분한 판단에 힘 입어 눈앞의 어려움을 극복하기 위해 열심히 노력했습니다."
,"优先攻击傀儡群","꼭두각시 그룹에 대한 공격 우선 순위 지정"
,"优先攻击头目","공격하는 보스의 우선 순위 지정"
,"优先攻击头目怪物","먼저 보스 몬스터를 공격하세요"
,"优先攻击存在<color=#c70016>腐蚀</color>状态的目标，对单体敌方目标造成伤害，使自己造成的<color=#c70016>腐蚀</color>状态持续时间增加<color=#c70016>2</color>回合；攻击目标若存在<color=#c70016>腐蚀</color>状态，则会获得<color=#e49c00>追加回合</color>。","<color=#c70016> 부식 </ color> 상태의 대상에 대한 공격의 우선 순위를 지정하고, 단일 대상에게 피해를 입히고, 자신에 의한 <color=#c70016> 부식 </ color> 상태의 지속 시간을 늘립니다. <color=#c70016> 2 </ 컬러> 발사, 공격 대상이 <색이 있는지=#c70016> 부식 </ 컬러> 상태는 얻을 <컬러=#e49c00> 추가 발사 </ 컬러>."
,"优先攻击存在<color=#c70016>腐蚀</color>状态的目标，对单体敌方目标造成伤害，有<color=#c70016>100%</color>概率对目标造成<color=#c70016>腐蚀</color>状态，持续<color=#c70016>2</color>回合；攻击目标若存在<color=#c70016>腐蚀</color>状态，则会<color=#e49c00>减少全部技能冷却时间1回合</color>。","<color=#c70016> 부식 </ color> 상태의 대상에 대한 공격의 우선 순위를 지정하여 단일 적 대상에게 피해를 입히고 <color=#c70016> 100 %</ color> 확률로 <color=#c70016을 유발합니다. > 부식 </ 컬러> 상태 <컬러=#c70016> 2 </ 컬러> 발사 지속, 공격 대상이 <색이 있는지=#c70016> 부식 </ 컬러> 상태, 그것은 <컬러=#e49c00> 모든 기술의 재사용 대기 시간 1 라운드 </ 컬러>를 줄일 수 있습니다."
,"优先攻击精英","공격하는 엘리트 우선 순위 지정"
,"优先攻击通常怪物","일반 몬스터에 대한 공격 우선 순위 지정"
,"优先目标","우선 순위 목표"
,"优先选取克制属性的目标","구속 속성으로 대상 우선 순위 지정"
,"优先选取最大生命值低的目标","최대 체력이 낮은 대상의 우선 순위 지정"
,"优先选取最大生命值高的目标","체력이 가장 높은 대상의 우선 순위를 지정합니다."
,"优先选取生命比例最低的目标","수명 비율이 가장 낮은 대상 우선 순위 지정"
,"优先选取生命比例最高的目标","생명의 비율이 가장 높은 대상의 우선 순위를 지정"
,"优先选取精英怪和首领","엘리트 몬스터 및 보스 선택 우선 순위 지정"
,"优先选择不被克制属性的目标","제한되지 않은 대상의 우선 순위 지정"
,"优先选择减益状态最多的目标","디버프 상태가 가장 높은 대상에 우선 순위 지정"
,"优先选择减益状态最少的目标","디버프 상태가 가장 낮은 대상에 우선 순위 지정"
,"优先选择减速下降状态的目标","감속 및 하강 상태의 목표 우선 순위 지정"
,"优先选择剩余冷却最长的角色","남은 재사용 대기 시간이 가장 긴 캐릭터의 우선 순위를 지정하십시오."
,"优先选择增益状态最多的目标","게인 상태가 가장 높은 대상의 우선 순위 지정"
,"优先选择增益状态最少的目标","최소 이득 상태로 대상 우선 순위 지정"
,"优先选择攻击力高的目标","높은 공격력으로 대상 우선 순위 지정"
,"优先选择无属性的目标","비 속성 타겟 선호"
,"优先选择烧伤状态最多的目标","레코딩 상태가 가장 많은 대상의 우선 순위 지정"
,"优先选择热熔属性的目标","핫멜트 속성의 대상 우선 순위 지정"
,"优先选择电击状态最多的目标","전기 충격이 가장 많은 대상에 우선 순위 지정"
,"优先选择电磁属性的目标","전자기 특성으로 대상 우선 순위 지정"
,"优先选择竖琴师的诅咒状态最多的目标","하퍼의 저주 상태가 가장 높은 대상의 우선 순위를 지정하십시오."
,"优先选择腐蚀状态最多的目标","부식이 가장 많은 대상의 우선 순위 지정"
,"优先选择苍晶属性的目标","Cangjing 속성의 대상 우선 순위 지정"
,"优先选择行动条最靠前的目标","작업 표시 줄 상단에서 대상 우선 순위 지정"
,"优先选择行动条最靠后的目标","작업 표시 줄 하단에서 대상 우선 순위 지정"
,"优先选择防御力下降状态的目标","방어력이 감소한 대상 우선 순위 지정"
,"优先选择1号位的目标","게재 순위 1의 목표 우선 순위 지정"
,"优先选择2号位的目标","게재 순위 2의 타겟 우선 순위 지정"
,"优先选择3号位的目标","게재 순위 3의 타겟 우선 순위 지정"
,"优先选择4号位的目标","게재 순위 4의 타겟 우선 순위 지정"
,"优化晶片","칩 최적화"
,"优惠","할인"
,"伙计们都赶紧吃，这儿的伙食都不要钱，别浪费了啊！","다들 서둘러 먹으세요. 여기 음식을 살 돈이 없으니 낭비하지 마세요!"
,"会刷新的塔","새로워 질 타워"
,"会发生什么呢","무슨 일이 일어날 것"
,"会自我进化的神奇种族。","스스로 진화 할 마법의 종족."
,"会议中途，奥托露娜女王希望首脑能进行一场棋盘对弈，她想验证一下首脑超级AI的计算实力。另一方面，骷髅涂鸦出现在人马面前，为其提供了大量的锻素，加速了人马傀儡师的恢复。","회의 도중에 Otto Luna 여왕은 리더가 체스 판 게임을 할 수 있기를 바라며 리더의 슈퍼 AI의 컴퓨팅 성능을 확인하려고합니다. 반면에 켄타우로스 앞에 해골 낙서가 나타나 많은 운동을 할 수 있고 켄타우로스의 회복 속도를 높였습니다."
,"会进行重新随机，输入YES确认操作。","무작위가 다시 수행됩니다. YES를 입력하여 작업을 확인하십시오."
,"会进行<color=#ef4e1c>重新随机</color>，输入YES确认操作。","<color=#ef4e1c> 재 랜덤 </ color>이 수행됩니다. YES를 입력하여 작업을 확인합니다."
,"会长","대통령"
,"会长的名字八个字","사장 이름"
,"伞兵匕首","낙하산 대거"
,"伟业","Albert"
,"传说","전설"
,"传说外挂1强化石","전설 플러그인 1 강화석"
,"传说外挂2强化石","전설 플러그인 2 강화석"
,"传说推进器强化石","전설 부스터 강화석"
,"传说攻击系统强化石","전설 공격 시스템 강화석"
