Confirmed,Source,KOR
,"式神就像是我的第二副身躯一样，刚开始学习如何操纵的时候，感觉很不可思议呢。","식신은 내 제2의 몸집처럼 처음 어떻게 조종하는지 배울 때는 어이가 없었다."
,"嗯？指挥官是第一次见到符咒吗？和塔罗牌差不多？呵呵，确实很相似呢。","응 지휘관이 부적을 처음 보는 거야?타로 카드랑 비슷해요?허허, 많이 닮았네."
,"我的薙刀看来很高兴能为你作战，我能感受到它的欢愉。","내 슴새칼이 당신을 위해 싸울 수 있다는 기쁨이 느껴집니다."
,"武具是要好好养护的东西，嗯？那把是黑狐的太刀啦。呵呵，她有些粗心，还是我来替她养护比较好。","무구는 잘 키워야 할 물건이에요. 네?그것은 흑여우의 너무 칼이다.허허, 그녀가 좀 부주의하니 역시 내가 그녀를 위해 몸조리를 해주는 것이 좋겠다."
,"这片夜空中闪烁着的星辰，它们仿佛在向我诉说着这个世界蕴藏的智慧。","밤하늘에 반짝이는 별들이 이 세상의 지혜를 말해주는 것 같다."
,"东方人都不怕冷？呵呵，一定是黑狐又向你灌输一些奇怪的知识了吧。没关系，继续说吧，让我听听她都教了你些什么。","동양인들은 모두 추위를 타지 않는다?허허, 틀림없이 흑여우가 또 너에게 이상한 지식을 주입했겠지.괜찮아, 계속 말해, 그녀가 너에게 무엇을 가르쳤는지 내가 들어볼게."
,"黑狐、黑狐——嗯？在指挥官面前要叫你北斗？哎呀，事到如今你还这么在意这个呀，明明黑狐这个名字也很好听嘛。","흑여우, 흑여우 - 응?지휘관 앞에서 너를 북두라고 불러야 하느냐?아이고, 아직도 그걸 신경 쓰시네, 분명히 흑여우라는 이름도 참 예쁘던데."
,"什么都不用做，这样就好，不如今天就这么过去吧。","아무것도 할 필요 없어, 이렇게 하면 돼. 차라리 오늘만 넘어가자."
,"虽然我也很想这么优哉游哉，不过，黑狐已经在催你了哦？","나도 이렇게 유유자적하고 싶지만 흑여우가 벌써 재촉하고 있어?"
,"收件箱都堆得满满当当的，看来指挥官最近挺忙的嘛。","우편함이 수북이 쌓여 있는 걸 보니 지휘관은 요즘 바쁜가 보다."
,"特别作战啊……虽然不是很想参加，但黑狐肯定已经嚷嚷着报名了吧。嗯，只要她去的话，我也会跟着她一起的。","특별작전이라니…. 딱히 가고 싶지는 않지만 흑여우는 벌써 지원한다고 아우성치고 있겠다.응, 그녀가 가기만 하면 나도 따라갈게."
,"呵呵，总有孩子来找我占卜呢。没关系，我不介意给她们一些帮助。","허허, 아이가 자꾸 찾아와 점을 보네.괜찮아, 나는 그들에게 도움을 주는 것을 개의치 않는다."
,"稍微有点累了，让我在这里独自休息一会吧。","조금 피곤하니 여기서 나 혼자 좀 쉬자."
,"哎呀，这个地方，看来待会会闹得不可开交啊。","아이고, 이곳은 좀 있으면 소란을 피울 것 같다."
,"嗯？还有什么事吗？今天的训练我已经做完了哦。","응? 또 무슨 일 있어?오늘 훈련 다 했어요."
,"在这里能观察到各种各样的人，真有趣呢。","이곳에서는 다양한 사람들을 관찰할 수 있어서 정말 재미있어요."
,"就算在这里，也会有很多人来找我占卜呀。不过没关系，毕竟我也乐在其中嘛。","여기서도 점쟁이들이 많이 찾아오실 텐데요.그래도 좋아. 나도 그 속에 있으니까."
,"黑狐真喜欢青岚的料理啊，在这里我可不能退让了……","흑여우 청람 요리 진짜 좋아하는데 여기서 물러설 수 없어..."
,"偶尔也让我露一手吧，指挥官，你想吃些什么？","가끔씩 내게도 솜씨를 보여줘, 지휘관, 넌 뭘 먹고 싶니?"
,"占星？没有哦，今天我只是看看这片夜空而已，你也要一起来吗？","점성 아니오, 오늘은 밤하늘만 볼 뿐인데 너도 같이 올래?"
,"虽然是同一片星空，从地面上看到的和从舰船上看到的，两者的感觉不太一样呢。","같은 별인데 지상에서 보는 것과 함선에서 보는 것의 느낌이 다르네요."
,"我就算长期在外执行任务，也是很注意卫生的。至于黑狐她嘛……","나는 비록 장기간 밖에서 임무를 집행하더라도 위생에 매우 주의한다.흑여우 그녀야..."
,"嗯？怎么弥漫着一股酒味……呵呵，七武士们又喝上了吗？待会会发生什么事，我可不管哦。","응? 왜 술냄새 나는데… 허허, 칠무사들이 또 마시나?이따가 무슨 일이 생길지 나는 모른다."
,"果然还是热水更舒服呢，在外面执行任务的时候，每天都会怀念这里的温泉。","역시 따뜻한 물이 편하다. 밖에 나와 업무를 볼 때면 매일 이곳 온천이 그립다."
,"让我领教一下你们的实力吧。","내가 너희들의 실력을 좀 시험해 볼게."
,"接下来……","그 다음..."
,"要上了哦。","올라갑니다."
,"消亡吧。","사라지자."
,"稍微有些碍眼呢。","좀 거슬리네요."
,"就这么办吧。","이렇게 하자."
,"弱点，是这里吧？","약점, 여기 맞죠?"
,"呵呵，戳到痛处了吗？","허허, 아픈 데 찔렸나?"
,"不要太放肆了哦？","너무 건방지게 굴지 마?"
,"稍微有点疼呢。","조금 아프네요."
,"哎呀，这次努力过头了呢……","아이고, 이번엔 너무 노력했네..."
,"这也是无可奈何的事情，下一次，胜利一定会属于我们。","이 또한 어쩔 수 없는 일이다."
,"嗯，如我所料，大家辛苦了。","네, 제가 예상한 바와 같이 여러분."
,"从它们诞生起，命运就已经决定好了，一切如同剧本安排一般行进。","이들이 탄생하면서부터 운명이 결정됐고, 모든 것이 시나리오처럼 진행됐다."
,"哎呀？这是要我更努力一些吗？","어머나 더 열심히 하라는 건가?"
,"呵呵，指挥官真有趣呢，就算这么做，也不会有什么改变哦？","허허, 지휘관 재밌네. 그래도 달라진 건 없겠는데?"
,"嗯？真的要这样吗？我可是很懒的人哦，可能会回应不了你的期待。不过要是能帮到黑狐的话，这样也不错吧，谢谢你了。","응? 정말 그럴까?난 게으른 사람이야, 너의 기대에 부응하지 못할 거야.그래도 흑여우를 도울 수 있다면 그래도 괜찮겠지, 고마워."
,"虽然被调任到此，并不代表我就完全信赖你哦？","전근됐다고 해서 내가 당신을 전적으로 신뢰하는 것은 아닙니다."
,"指挥官究竟值不值得我和黑狐追随呢，就让我好好观察一下吧。","지휘관이 과연 나와 흑여우가 따라갈 만한 가치가 있는지, 내가 잘 살펴볼게."
,"我不像黑狐那样有着那种远大的目标，毕竟我很懒嘛。","나는 흑여우처럼 그렇게 원대한 목표를 가지고 있지 않다.나는 게으르다."
,"不过她的理想，我并不讨厌哦，不然我也不会一直跟随着她嘛，呵呵。","하지만 그녀의 이상은 싫지 않아요.그렇지 않으면 나도 계속 따라갈 수 있잖아요,ㅋㅋ"
,"指挥官果然没有让我失望呢，你确实有能力引领我和黑狐。","지휘관은 역시 나를 실망시키지 않았어. 나와 흑호를 이끌 능력이 있단 말이야."
,"就算不用阵线那些手段，也是能击败敌人的嘛，黑狐一定也会相当高兴吧……","전선의 그런 수단을 쓰지 않고도 적을 격파할 수 있으니까 흑호도 상당히 기뻐하겠지..."
,"呵呵，看来我的占卜偶尔也是会有失误呢。还是说，你的力量足以改变命运呢？","허허, 내 점쟁이가 가끔 실수를 했나 봐.아니면, 당신의 힘은 운명을 바꿀 만큼 충분합니까?"
,"我和黑狐的确完全不同。我比她消极多了，无论是占卜还是我自己的想法，从来都不觉得她的理想能得到实现……","나와 흑여우는 확실히 완전히 다르다.나는 그녀보다 훨씬 소극적이었고, 점술이든 내 생각이든 그녀의 이상이 실현될 것이라고는 전혀 생각하지 않았는데…"
,"但她那强烈到过分的正义感，就像太阳一样辐射着她所接触到的每一个人，连这么消极的我也会被她所打动……","하지만 지나칠 정도로 강렬했던 그녀의 정의감, 그녀가 접한 모든 사람을 태양처럼 복사하는 소극적인 나조차 그녀에게 마음이 움직인다니…."
,"这也是我一直跟随着她的原因吧。","내가 늘 그녀를 따라다녔던 이유다."
,"黑狐她是值得让我努力的对象，我愿意为了她的抱负献出自己的一切，哪怕那仅仅只是一份空想。","블랙폭스 그녀는 나를 노력하게 할 만한 상대였다.나는 그녀의 포부를 위해 자신의 모든 것을 바치고 싶다.그것은 단지 하나의 공상일지라도."
,"指挥官，我相信你也能理解黑狐那份正义。所以，请一定不要让我们失望哦。","지휘관, 당신도 흑여우의 정의를 이해할 수 있으리라 믿습니다.그러니 실망시키지 마세요."
,"凭借着你的智慧，比阵线更快、也更漂亮地将这场战争结束掉吧。你的话一定能做到的，在我决定跟随你的那一刻起，我就相信你有这份能力。","당신의 지혜로 전선보다 더 빨리, 그리고 더 아름답게 이 전쟁을 끝내라.너의 말은 반드시 할 수 있어, 내가 너를 따르기로 결정한 순간부터, 나는 네가 이 능력을 가지고 있다고 믿었어."
,"今天的星空真独特，可惜你不懂得星象呢。不过没关系，单纯让人觉得“美”就足够了，这是我们最原始的共感。","오늘의 별은 정말 독특하다.안타깝게도 너는 별의 형상을 모른다.하지만 괜찮아, 단순히 '미'만 느끼게 해도 충분하다는 게 우리의 가장 원초적인 공감이다."
,"看看这无数星辰点缀下的夜空，到了明天，这里又是另一番景象了。","수많은 별들이 수놓아진 밤하늘을 보니 내일이면 이곳은 또 다른 풍경이 펼쳐진다."
,"就让我将今晚这片星空记录下来，传给你一份吧。呵呵，要是能制成照片的话，那一定是件艺术品吧。","오늘 밤 밤하늘을 기록해서 당신에게 한 부 전해드리겠습니다.허허, 사진을 만들 수 있다면 예술품이겠죠."
,"您好，我是莉莉丝大学附属中学的妮娜，也是传闻中的「魔法少女」之一。您在调查魔法少女的事情吗？那么，我应该能帮上您的忙。","안녕하세요, 저는 릴리스 대학교 부속 중학교의 니나입니다. 또한 소문난 마법 소녀 중의 하나입니다.마법소녀에 대해 조사하고 계십니까?그러면 제가 도와드릴 수 있을 것 같습니다."
,"早安，指挥官，今天有什么计划吗？","안녕, 지휘관, 오늘 무슨 계획 있어?"
,"啊，指挥官还在工作吗？辛苦您了。","아, 지휘관은 아직 근무 중인가.수고하셨습니다."
,"请问我可以在这里学习吗？不会妨碍您工作的。啊，好的，谢谢您。","여기서 공부해도 될까요?일에 방해가 되지 않도록 하겠습니다.아, 네, 감사합니다."
,"我说话很生硬吗？可是……就算您说“可以再孩子气一点”，我也不知道该怎么办……","제 말이 서툴렀나요?근데...“좀 더 앳되셔도 돼요”라고 말해도 어떻게 해야 할지..."
,"这把剑叫「库塔纳」，是我的武器。明明是魔法少女，却用剑而不用魔杖战斗，果然很奇怪吧？","이 검은 '쿠타나'라고 합니다. 저의 무기입니다.분명 마법소녀인데, 지팡이 대신 검으로 싸운다니, 역시 이상하죠?"
,"「库塔纳」是艾莉卡同学帮我起的名字，意思是“无锋剑”，“慈悲之剑”……很温柔的名字对吧？她总是这样，把我想象得太好了……","'쿠타나'는 엘렉트라 학우가 지어준 이름으로, '무봉검', '자비의 검'이라는 뜻입니다. 아주 부드러운 이름이죠?걔는 늘 그래. 나 너무 잘 생각했어..."
,"我的代号叫「刃之魔法少女」，是同班同学——「星之魔法少女」艾莉卡帮我起的，您认识她吗？","제 코드명은 '날지 마법소녀'입니다. 같은 반 친구인 '별의 마법소녀' 에리카가 지어준 이름입니다. 그녀를 아시나요?"
