Confirmed,Category,Id,Source,KOR
,"Itemshow","Itemshow_description_4048","他人の目を避けて、自分の存在を察知されないようにする刺客。","남의 눈을 피해 자신의 존재를 눈치채지 못하게 하는 자객."
,"Itemshow","Itemshow_name_4050","フォクシ","폭시"
,"Itemshow","Itemshow_name_4055","デラ","델라"
,"Itemshow","Itemshow_description_4055","人々の期待と大きな圧力を背負うアカデミーオブドールズの卒業生。","사람들의 기대와 큰 압력을 짊어지는 아카데미 오브 돌스 졸업생."
,"Itemshow","Itemshow_name_4056","キャシー","캐시"
,"Itemshow","Itemshow_name_4061","ベルベナ","베르베나"
,"Itemshow","Itemshow_name_4062","イザベル","이자벨"
,"Itemshow","Itemshow_name_4063","アリス","앨리스"
,"Itemshow","Itemshow_description_5063","ドレスを着た不思議な少女は、鏡の中のチェス盤を進んでゆく。","드레스를 입은 이상한 소녀는 거울 속의 체스판을 지나간다."
,"Itemshow","Itemshow_name_4064","グレース","그레이스"
,"Itemshow","Itemshow_description_4064","争いを嫌い、命を愛するアカデミーオブドールズの卒業生。","싸움을 싫어하고 생명을 사랑하는 아카데미 오브 돌스 졸업생."
,"Itemshow","Itemshow_name_4065","ネモフィラ","네모필라"
,"Itemshow","Itemshow_description_4065","どんなことでも、従妹ベルベナのためならば！","무슨 일이든 사촌 여동생 베르베나를 위해서라면!"
,"Itemshow","Itemshow_name_4067","カンナ","칸나"
,"Itemshow","Itemshow_description_4067","元オートルナ騎士。今は研究員を守るダンミル特別派遣隊の隊員である。","오토루나 기사 출신지금은 연구원을 지키는 던밀 특별 파견대의 대원이다."
,"Itemshow","Itemshow_name_4068","ジェシー","제시"
,"Itemshow","Itemshow_description_4068","オートルナ女王の守護者。実戦経験は少ないが、模擬戦では大活躍している。","오트루나 여왕의 수호자실전 경험은 적지만 모의전에서는 펄펄 날고 있다."
,"Itemshow","Itemshow_name_4070","ビクトリア","빅토리아"
,"Itemshow","Itemshow_description_4074","ボールだろうと傀儡だろうと、まとめて吹き飛ばしてやる！","공이건 괴뢰이건 한꺼번에 날려버리겠어!"
,"Itemshow","Itemshow_name_4075","北斗","호크토"
,"Itemshow","Itemshow_name_4077","ニナ","니나"
,"Itemshow","Itemshow_description_4077","ある日突然「魔法」の力を得て、「ザ・ソード」になったと言い張っている。","어느 날 갑자기 마법의 힘을 받아 더 소드가 됐다고 우긴다."
,"Itemshow","Itemshow_name_4078","クイン","퀸"
,"Itemshow","Itemshow_description_4078","かつてはザ・ハルピュイアの候補だったらしいが、今は闇市に入り浸っている。","이전에는 더 하르퓨이어의 후보였던 것 같지만, 지금은 암시장에 들어가 있다."
,"Itemshow","Itemshow_name_4080","イベリス","이베리스"
,"Itemshow","Itemshow_description_4080","人にハグすることが大好きなピューリファイヤ。","사람 안는 거 되게 좋아하는 퓨리파이어"
,"Itemshow","Itemshow_name_4090","シリウス","시리우스"
,"Itemshow","Itemshow_description_4090","アカデミーオブドールズの精鋭部隊ドールズ・アーミーの隊員であり、優秀な委員長でもある。","아카데미 오브 돌스 정예부대 돌스 아미 대원이자 뛰어난 위원장이기도 하다."
,"Itemshow","Itemshow_description_5090","丸1日の講義を終え、安全エリアで放課後の一時を楽しむ優等生。","하루 종일 강의를 마치고 안전구역에서 방과 후 한때를 즐기는 우등생."
,"Itemshow","Itemshow_name_4098","モリス","모리스"
,"Itemshow","Itemshow_description_4098","アカデミーオブドールズ精鋭部隊ドールズ・アーミーの隊員。たまにドジする。","아카데미 오브 돌스 정예부대 돌스 아미 대원. 가끔 얼떨떨하다."
,"Itemshow","Itemshow_name_5098","スクールインパルス","스쿨 임펄스"
,"Itemshow","Itemshow_name_4099","ヴァレリア","발레리아"
,"Itemshow","Itemshow_description_4099","アカデミーオブドールズの第1期卒業生、優秀なスナイパー。","아카데미 오브 돌스 1기 졸업생, 우수한 스나이퍼."
,"Itemshow","Itemshow_name_4114","アイビー","아이비"
,"Itemshow","Itemshow_name_13002","作戦記録ガイド","작전 기록 안내서"
,"Itemshow","Itemshow_description_13003","「AGと仲よくなる方法」が記されているガイド。このガイドを使用する際はAGたちに見られないようにすること。性格があまり温和でないAGの場合は特にだ。\n10回の任意のステージにて獲得好感度が+10%。累計で100回の戦闘まで適用できる。","「AG와 사이 좋게 되는 방법」이 기록되어 있는 가이드.이 가이드를 사용할 때는 AG들이 볼 수 없게 하는 것. 성격이 별로 온화하지 않은 AG의 경우는 특히 말이다.\n10회 임의의 스테이지에서 획득 호감도가 10%누계 100회의 전투까지 적용할 수 있다."
,"Itemshow","Itemshow_description_10000001","世界で初めて正式にナンバーを持ち、戦闘に投入されたAG。優れた性能と豊富な経験を持ち、世界のために戦う。","세계 최초로 정식으로 넘버를 가지고, 전투에 투입된 AG. 뛰어난 성능과 풍부한 경험을 가지고, 세계를 위해 싸운다."
,"Itemshow","Itemshow_name_10000002","レラ","레라"
,"Itemshow","Itemshow_description_10000002","世界初の航空型AG。口から放たれる皮肉は彼女の射撃技術と同じく、相手の急所を狙い撃ちする。","세계최초의 항공형 AG. 입에서 나오는 비아냥거림은 그녀의 사격기술과 마찬가지로 상대의 급소를 겨냥하여 공격한다."
,"Itemshow","Itemshow_name_10000003","メル","메루"
,"Itemshow","Itemshow_description_10000003","データなし","데이터 없음"
,"Itemshow","Itemshow_name_10000004","レイヴン","레이븐"
,"Itemshow","Itemshow_description_10000004","ステルス素材を使用した航空型AG。レーダーの探知をかい潜れる装備に対し、本人のファッションは目立ちすぎる。","스텔스 소재를 사용한 항공형 AG. 레이더 탐지를 피할 수 있는 장비에 비해 자신의 패션은 지나치게 돋보인다."
,"Itemshow","Itemshow_description_10000005","ニャンボー反乱事件の時、唯一人間の味方をしてくれたニャンボー。名付け親はシルビア。","냥보 반란 사건 때 유일하게 인간 편에 섰던 냥보. 작명자는 실비아."
,"Itemshow","Itemshow_name_10020005","仮資料：ボンボン","임시 자료 : 봉봉"
,"Itemshow","Itemshow_description_10020005","ボンボンの各種情報が記された資料。ボンボンのランクアップに使用できる。資料が多ければ多いほど、ボンボンは完璧なニャンボーに近づける。ただ……果たしてそれは本来のボンボンなのだろうか？","봉봉이의 각종 정보를 담은 자료이다.봉봉 등급 업에 사용할 수 있다.자료가 많을수록 봉봉이는 완벽한 냥보에 접근할 수 있다.다만……과연 그것은 본래의 봉봉인 것일까?"
,"Itemshow","Itemshow_description_10000006","「シグナス」マルゴット。変わった性格の軽武装補助型AG。協調性に欠けるため、指示する時は注意が必要だ。","'시그너스' 마르고트특이한 성격의 경무장 보조형 AG. 협조성이 떨어지기 때문에 지시할 때 주의가 필요하다."
,"Itemshow","Itemshow_description_10000007","世界初の格闘型AGであり、大幅な義肢改造を受けた初めてのAG。戦う理由はない。","세계 최초의 격투형 AG이며, 대폭적인 의지를 개조받은 최초의 AG. 싸울 이유는 없다."
,"Itemshow","Itemshow_name_10000008","ハニー","허니"
,"Itemshow","Itemshow_name_10000009","ジニー","지니"
,"Itemshow","Itemshow_name_10000010","サファイア","사파이어"
,"Itemshow","Itemshow_description_10000011","ボブキャット小隊の一員。猫のような俊敏さを持っている。でも魚より、たいやきの方が好きみたい。","밥캣 소대의 일원고양이와 같은 민첩함을 가지고 있다.근데 생선보다 붕어빵이 더 좋은 것 같아."
,"Itemshow","Itemshow_name_10000013","ファンタム","한타무"
,"Itemshow","Itemshow_description_10000013","その見事な操縦技術と豊富な経験で、「重装型AGは全員バカ」という汚名を返上した。","뛰어난 조종기술과 풍부한 경험으로 중장형 AG는 모두 바보라는 오명을 벗었다."
,"Itemshow","Itemshow_name_10000015","サカブラ","사카부라"
,"Itemshow","Itemshow_description_10000015","二期「ザ・ハルピュイア」の隊長。己の不運さにため息が尽きない。","2기 '더 할퓨이어' 대장자기의 불운함에 한숨이 끊이지 않다."
,"Itemshow","Itemshow_name_10000016","フェーディ","페이디"
,"Itemshow","Itemshow_description_10000017","ダンミル特別派遣隊の一員。彼女の補助偵察機「にゃ丸」はニャンボーではない、ここ大事。","던밀 특별 파견대의 일원.그녀의 보조 정찰기 '냐마루'는 냥보가 아니야, 여기 중요해."
,"Itemshow","Itemshow_description_10000018","世界初の重装型AG。キャノンと一緒にいすぎて、キャノンのことしか考えられなくなった。","세계 최초의 중장형 AG. 캐논과 너무 같이 있어서 캐논만 생각하게 되었다."
,"Itemshow","Itemshow_description_10000019","ダンミル特別派遣隊の隊長。体に溜めているダン素には強い回復作用がある。溜めてる場所は大目にみよう。","단밀 특별파견대의 대장. 몸에 쌓여있는 단소에는 강한 회복작용이 있다.쌓이는 데 좀 봐주자"
,"Itemshow","Itemshow_description_10000020","ハンマーで重装クラスの敵を破壊するAG。にんじんを食べてなぜこの怪力が出せるのかは未だに謎である。","망치로 중장 클래스의 적을 파괴하는 AG. 당근을 먹고 왜 이 괴력을 낼 수 있는지는 아직도 의문이다."
,"Itemshow","Itemshow_name_10000022","エルタニス","엘타니스"
,"Itemshow","Itemshow_description_10000025","ザ・ハルピュイアの隊長。孤高の空の王者。","더 할퓨이어 대장고고한 하늘의 왕자"
,"Itemshow","Itemshow_description_10000026","ピューリファイヤの一人。炎はすべての穢れを浄化すると信じている。狂信の心は瞳と同じように真っ赤に燃えている。","퓨리파이어 중 한 명불길은 모든 더러움을 정화시킨다고 믿는다.광신의 마음은 눈동자만큼이나 시뻘겋게 달아오르고 있다."
,"Itemshow","Itemshow_name_10020027","仮資料：エリカ","임시 자료 : 에리카"
,"Itemshow","Itemshow_description_10020027","エリカの模擬訓練を記録した資料。エリカは様々な魔法をテーマにした物語を参考にし、自分専用の魔法を研究している。趣味は成長するための最大の原動力だ。\n「ザ・スター」エリカのランクアップに使用できる。","에리카 모의훈련을 기록한 자료.에리카는 다양한 마법을 테마로 한 이야기를 참고해, 자신 전용의 마법을 연구하고 있다.취미는 성장을 위한 최대의 원동력이다.\n더 스타 에리카의 등급 상승에 사용될 수 있다."
